loanId,payFrequency,apr,nPaidOff,loanAmount,originallyScheduledPaymentAmount,state,leadType,leadCost,fpStatus,hasCF,default,timeToApprove,clearfraudscore
LL-I-17042321,0,600.0,0.0,800.0,2572.88,31,4,40,3,1,0,0.0,647.0
LL-I-08218771,4,590.0,0.0,400.0,1273.14,27,0,6,1,1,0,1.0,598.0
LL-I-12164862,0,625.0,0.0,350.0,1183.49,27,0,3,1,1,0,32.0,591.0
LL-I-07838965,0,324.0,1.0,625.0,1195.86,12,4,25,1,1,0,1.0,761.0
LL-I-16080399,4,359.0,0.0,500.0,1024.04,36,0,3,1,1,0,0.0,607.0
LL-I-16898300,0,360.0,1.0,400.0,828.61,12,6,0,1,1,0,25.0,642.0
LL-I-14566896,4,645.0,0.0,400.0,1386.07,1,4,10,1,1,0,0.0,493.0
LL-I-12775257,0,490.0,0.0,500.0,1398.25,19,0,3,1,1,0,9.0,609.0
LL-I-03843463,4,360.0,0.0,350.0,732.32,12,0,3,1,1,0,0.0,499.0
LL-I-15786586,0,625.0,0.0,350.0,1058.33,27,4,10,1,1,0,0.0,547.0
LL-I-09446740,4,650.0,0.0,350.0,1193.21,27,0,10,1,1,0,20.0,685.0
LL-I-13497530,0,590.0,0.0,1000.0,2998.23,38,4,60,3,1,0,0.0,915.0
LL-I-09405995,4,590.0,0.0,700.0,2212.86,33,0,10,1,1,0,3.0,651.0
LL-I-12566984,0,645.0,0.0,350.0,1216.97,7,0,10,3,1,0,5.0,572.0
LL-I-05498379,4,590.0,0.0,600.0,1777.56,27,0,6,3,1,0,8.0,598.0
LL-I-12753398,0,645.0,0.0,400.0,1267.15,15,0,3,1,1,0,15.0,561.0
LL-I-10196170,3,242.0,0.0,2750.0,7058.14,3,7,0,1,1,0,29.0,889.0
LL-I-10055393,0,531.0,1.0,500.0,1444.75,27,6,0,1,1,0,5.0,645.0
LL-I-14825079,0,590.0,0.0,1000.0,2895.53,27,4,25,1,1,0,0.0,778.0
LL-I-07863529,4,449.99,0.0,350.0,508.76,38,0,6,1,1,0,3.0,457.0
LL-I-12368103,0,590.0,0.0,600.0,1916.82,3,0,3,1,1,0,2.0,686.0
LL-I-14137215,0,159.0,0.0,3100.0,6258.38,8,4,10,1,1,0,0.0,889.0
LL-I-04137420,0,601.0,0.0,600.0,1640.36,21,0,3,1,1,0,16.0,402.0
LL-I-16805697,4,180.2,0.0,500.0,769.51,4,4,10,1,1,0,0.0,743.0
LL-I-15822531,2,590.0,0.0,500.0,1251.02,27,0,3,1,1,0,0.0,526.0
LL-I-18474424,2,159.0,0.0,2600.0,7968.46,3,4,40,1,1,0,0.0,779.0
LL-I-09425230,0,360.0,0.0,400.0,843.7,12,0,6,1,1,0,17.0,863.0
LL-I-07848471,1,590.0,0.0,600.0,1599.83,33,0,3,1,1,0,22.0,750.0
LL-I-12519330,0,625.0,0.0,350.0,1183.49,27,0,3,1,1,0,0.0,501.0
LL-I-10236532,0,251.0,0.0,2600.0,7036.89,3,7,0,1,1,0,4.0,767.0
LL-I-10547394,0,360.0,0.0,500.0,1044.84,12,0,3,1,1,0,3.0,697.0
LL-I-12550416,0,590.0,0.0,1500.0,4846.85,2,4,6,1,1,0,39.0,852.0
LL-I-17895696,0,645.0,0.0,2000.0,6817.15,29,4,25,1,1,0,0.0,843.0
LL-I-09255004,0,650.0,0.0,300.0,949.4,17,0,3,1,1,0,8.0,422.0
LL-I-11258172,4,590.0,0.0,850.0,1362.76,38,0,3,1,1,0,6.0,688.0
LL-I-12455448,3,590.0,0.0,800.0,2338.98,27,0,3,1,1,0,0.0,847.0
LL-I-12175093,4,590.0,0.0,750.0,2206.44,33,0,3,1,1,0,6.0,683.0
LL-I-03704751,0,590.0,0.0,600.0,1617.39,27,4,75,1,1,0,0.0,869.0
LL-I-07619687,0,601.0,0.0,600.0,1737.25,21,6,0,1,1,0,2.0,766.0
LL-I-10250321,3,199.0,0.0,3000.0,6612.3,3,7,0,1,1,0,4.0,759.0
LL-I-09988354,0,360.0,0.0,325.0,697.87,12,0,10,3,1,0,29.0,554.0
LL-I-05712244,0,601.0,0.0,600.0,1706.73,31,0,6,1,1,0,1.0,416.0
LL-I-17643648,0,360.0,2.0,525.0,1127.85,12,4,40,1,1,0,22.0,711.0
LL-I-18417681,0,650.0,0.0,400.0,1246.39,27,4,40,1,1,0,15.0,735.0
LL-I-12102593,4,501.5,1.0,875.0,2430.08,17,6,0,1,1,0,189.0,824.0
LL-I-06980914,0,360.0,0.0,400.0,804.47,12,6,0,1,1,0,0.0,783.0
LL-I-11571793,0,590.0,0.0,350.0,1129.45,3,0,6,1,1,0,16.0,662.0
LL-I-14796897,0,360.0,0.0,400.0,836.39,12,0,3,1,1,1,6.0,569.0
LL-I-12381561,4,590.0,0.0,400.0,1254.06,5,4,6,1,1,0,0.0,768.0
LL-I-05277439,0,360.0,0.0,300.0,629.87,12,6,0,1,1,0,0.0,778.0
LL-I-12527713,4,590.0,0.0,350.0,1107.9,7,0,3,1,1,0,20.0,523.0
LL-I-09761061,0,360.0,0.0,350.0,744.9,12,0,10,1,1,0,22.0,576.0
LL-I-16211825,3,359.0,0.0,600.0,1141.77,36,0,3,3,1,0,4.0,612.0
LL-I-14477549,3,645.0,0.0,500.0,1497.85,16,4,10,3,1,0,2.0,426.0
LL-I-13100320,0,645.0,0.0,400.0,1324.87,7,4,25,3,1,0,0.0,504.0
LL-I-14519768,0,680.0,0.0,350.0,1192.85,34,0,6,1,1,0,0.0,575.0
LL-I-15384081,0,645.0,0.0,1500.0,4823.59,1,4,25,1,1,0,0.0,822.0
LL-I-14754983,0,590.0,0.0,400.0,1141.59,27,0,3,1,1,0,42.0,542.0
LL-I-16348658,4,645.0,0.0,2000.0,6927.5,35,4,25,1,1,0,0.0,815.0
LL-I-04565771,0,475.0,1.0,600.0,1396.61,27,6,0,1,1,0,0.0,751.0
LL-I-05396149,0,590.0,0.0,200.0,569.7,13,0,3,1,1,0,19.0,569.0
LL-I-13341913,0,590.0,0.0,400.0,1292.41,38,4,25,3,1,0,0.0,778.0
LL-I-12930131,3,590.0,0.0,500.0,1598.21,27,0,3,3,1,0,8.0,655.0
LL-I-17828864,0,359.0,0.0,1800.0,3463.7,36,4,40,1,1,0,4.0,834.0
LL-I-17711067,0,680.0,0.0,500.0,1598.42,34,4,40,1,1,0,84.0,679.0
LL-I-15342062,0,625.0,0.0,350.0,1090.23,17,0,3,1,1,0,0.0,573.0
LL-I-01958950,0,449.99,0.0,400.0,962.17,38,0,6,1,1,0,23.0,427.0
LL-I-12182956,4,590.0,0.0,500.0,1545.16,16,0,3,4,1,0,38.0,447.0
LL-I-12468054,0,590.0,0.0,600.0,1935.88,27,0,3,1,1,0,45.0,635.0
LL-I-14592301,4,625.0,0.0,600.0,2010.4,13,4,25,1,1,0,0.0,705.0
LL-I-11439791,0,590.0,0.0,500.0,1435.17,7,0,10,3,1,0,5.0,734.0
LL-I-04912500,0,360.0,0.0,700.0,1418.98,12,4,100,1,1,0,0.0,823.0
LL-I-04287110,0,590.0,0.0,525.0,1519.49,27,0,6,3,1,0,22.0,773.0
LL-I-18286317,0,360.0,0.0,600.0,1367.91,12,4,40,1,1,0,0.0,622.0
LL-I-05464423,0,360.0,0.0,300.0,597.9,12,0,6,1,1,0,0.0,712.0
LL-I-02917227,4,590.0,0.0,700.0,1996.92,27,0,10,1,1,0,7.0,738.0
LL-I-10143830,4,590.0,0.0,400.0,1272.29,35,4,25,1,1,0,18.0,751.0
LL-I-09847319,0,360.0,1.0,1000.0,2109.28,12,4,40,1,1,0,192.0,742.0
LL-I-06207957,4,601.0,0.0,600.0,1840.17,31,0,6,1,1,0,1.0,620.0
LL-I-12211768,0,590.0,0.0,350.0,1107.96,14,0,3,1,1,0,46.0,702.0
LL-I-16046578,0,625.0,0.0,700.0,2212.03,27,4,25,1,1,0,0.0,747.0
LL-I-04076612,4,360.0,0.0,600.0,1255.28,12,4,6,1,1,0,62.0,831.0
LL-I-17530114,0,680.0,0.0,350.0,1137.61,34,4,40,1,1,0,0.0,587.0
LL-I-08251606,4,360.0,0.0,500.0,1099.78,12,6,0,1,1,0,2.0,689.0
LL-I-17935389,4,590.0,0.0,900.0,2875.01,27,4,40,3,1,0,0.0,740.0
LL-I-15853982,0,680.0,0.0,550.0,1729.62,34,0,3,1,1,0,2.0,579.0
LL-I-08820247,1,449.99,0.0,600.0,1087.07,38,4,25,1,1,0,16.0,857.0
LL-I-10681210,4,501.5,1.0,300.0,837.69,13,6,0,1,1,0,41.0,484.0
LL-I-12910324,0,645.0,0.0,700.0,2251.22,7,4,6,1,1,0,37.0,710.0
LL-I-04398942,0,490.0,0.0,600.0,1477.43,19,4,75,1,1,0,70.0,789.0
LL-I-17969744,2,680.0,0.0,2000.0,6861.02,34,4,40,1,1,0,0.0,840.0
LL-I-17745147,0,590.0,0.0,1000.0,2978.4,27,4,40,3,1,0,0.0,769.0
LL-I-02554792,0,590.0,0.0,500.0,1387.74,27,4,60,1,1,0,3.0,867.0
LL-I-11129423,0,590.0,0.0,350.0,1125.05,38,0,6,1,1,0,2.0,434.0
LL-I-12835584,0,645.0,0.0,350.0,1223.15,29,0,3,1,1,0,0.0,686.0
LL-I-16171740,0,590.0,2.0,500.0,1394.92,5,8,0,1,1,0,0.0,896.0
LL-I-18263322,4,645.0,0.0,400.0,1386.07,24,4,25,1,1,0,0.0,759.0
LL-I-17791685,0,360.0,0.0,800.0,1779.73,12,4,40,1,1,0,3.0,668.0
LL-I-09253998,0,449.0,0.0,350.0,615.41,38,0,10,1,1,0,35.0,442.0
LL-I-10009116,0,324.0,1.0,500.0,1057.56,12,6,0,1,1,0,3.0,694.0
LL-I-16041322,0,681.0,0.0,300.0,1016.36,27,0,3,3,1,0,0.0,543.0
LL-I-08708406,2,681.0,0.0,325.0,965.63,27,7,0,1,1,0,4.0,735.0
LL-I-10051694,0,590.0,0.0,500.0,1426.54,17,0,6,1,1,0,5.0,828.0
LL-I-14880228,0,525.0,1.0,1000.0,2917.82,21,6,0,1,1,0,1.0,584.0
LL-I-12111223,0,360.0,0.0,750.0,1680.78,12,0,3,1,1,0,66.0,649.0
LL-I-17859620,2,360.0,0.0,1500.0,2948.66,12,4,10,1,1,0,0.0,810.0
LL-I-11316720,3,475.0,1.0,500.0,1238.39,27,6,0,1,1,0,1.0,734.0
LL-I-06471283,4,590.0,0.0,800.0,2352.04,33,0,10,1,1,0,2.0,748.0
LL-I-06572553,4,601.0,0.0,900.0,2730.5,21,0,6,1,1,0,7.0,676.0
LL-I-02915064,4,360.0,0.0,500.0,1046.52,12,0,6,3,1,0,0.0,634.0
LL-I-13104758,4,645.0,0.0,500.0,1705.72,30,0,3,1,1,0,3.0,667.0
LL-I-09789388,3,449.0,0.0,400.0,771.71,38,0,6,3,1,0,3.0,528.0
LL-I-13076154,0,645.0,0.0,500.0,1559.57,24,4,25,3,1,0,0.0,680.0
LL-I-07372887,0,590.0,0.0,400.0,1095.03,19,0,6,3,1,0,23.0,480.0
LL-I-09384057,4,590.0,0.0,1000.0,3177.43,17,4,40,1,1,0,37.0,791.0
LL-I-06892515,0,601.0,0.0,600.0,1852.53,21,0,6,1,1,0,1.0,728.0
LL-I-02988782,4,449.99,0.0,600.0,1455.89,38,0,6,1,1,0,3.0,729.0
LL-I-16166644,0,645.0,0.0,400.0,1390.63,25,4,25,1,1,0,0.0,542.0
LL-I-04663567,0,590.0,0.0,400.0,1122.32,33,0,3,1,1,0,0.0,670.0
LL-I-08613426,0,449.99,0.0,1000.0,1762.57,38,4,75,3,1,0,25.0,869.0
LL-I-11693846,2,590.0,0.0,500.0,1588.17,3,0,3,1,1,0,2.0,550.0
LL-I-16368514,0,359.0,0.0,600.0,1183.72,36,4,25,1,1,0,2.0,533.0
LL-I-05028968,4,590.0,0.0,600.0,1759.84,27,0,6,1,1,0,0.0,756.0
LL-I-18337798,2,359.0,0.0,500.0,995.44,36,0,3,3,1,0,0.0,670.0
LL-I-07047835,4,590.0,1.0,875.0,2622.57,34,0,3,1,1,0,521.0,392.0
LL-I-11349099,4,590.0,0.0,800.0,2557.13,3,0,3,1,1,0,18.0,766.0
LL-I-10287272,4,590.0,0.0,350.0,1096.88,19,0,6,1,1,0,6.0,415.0
LL-I-05631050,0,159.0,0.0,3000.0,9057.84,3,1,200,1,1,0,61.0,823.0
LL-I-09963870,0,540.0,1.0,900.0,2521.78,21,6,0,1,1,0,3.0,770.0
LL-I-12104024,0,590.0,1.0,300.0,965.29,17,6,0,1,1,0,6.0,633.0
LL-I-10079961,0,590.0,0.0,400.0,1174.71,17,0,6,1,1,0,3.0,736.0
LL-I-10916182,0,590.0,0.0,1000.0,2682.23,38,4,60,3,1,0,2.0,922.0
LL-I-17991270,0,360.0,0.0,600.0,1367.91,12,4,25,1,1,0,0.0,689.0
LL-I-11244955,0,360.0,0.0,600.0,1220.16,12,4,100,1,1,0,4.0,831.0
LL-I-02210169,4,590.0,0.0,400.0,1188.91,27,0,6,1,1,0,0.0,838.0
LL-I-14711306,4,645.0,0.0,900.0,3086.32,7,6,0,1,1,0,13.0,710.0
LL-I-12103651,4,306.0,2.0,468.0,916.16,12,6,0,1,1,0,3.0,628.0
LL-I-18074564,0,390.0,0.0,600.0,1420.51,19,4,40,1,1,0,0.0,586.0
LL-I-14133591,2,645.0,0.0,300.0,1063.34,16,4,10,3,1,0,0.0,487.0
LL-I-14402558,4,645.0,0.0,400.0,1351.09,1,4,25,1,1,0,0.0,577.0
LL-I-08905519,1,590.0,0.0,1000.0,3102.01,17,4,75,1,1,0,4.0,889.0
LL-I-17560009,3,590.0,0.0,1200.0,3281.63,27,4,25,1,1,0,1.0,813.0
LL-I-12904833,4,645.0,0.0,700.0,2399.88,7,4,6,1,1,0,21.0,779.0
LL-I-10486181,0,360.0,0.0,300.0,638.45,12,0,3,1,1,0,3.0,674.0
LL-I-12668816,4,590.0,0.0,500.0,1534.3,33,0,3,1,1,0,0.0,737.0
LL-I-13346149,2,645.0,0.0,350.0,961.23,26,0,3,1,1,0,31.0,561.0
LL-I-16232205,0,680.0,0.0,350.0,1166.97,34,0,3,1,1,0,0.0,511.0
LL-I-07763454,0,650.0,0.0,250.0,830.63,33,0,10,1,1,0,20.0,594.0
LL-I-13144192,0,590.0,0.0,500.0,1436.69,38,0,6,1,1,0,6.0,673.0
LL-I-14488749,0,645.0,0.0,350.0,1142.47,18,0,3,1,1,0,25.0,658.0
LL-I-17055608,2,590.0,0.0,450.0,1242.5,27,4,25,1,1,0,14.0,646.0
LL-I-07093765,4,601.0,0.0,800.0,2440.35,21,0,3,1,1,0,132.0,408.0
LL-I-06094811,1,590.0,0.0,400.0,1230.2,27,0,6,1,1,0,6.0,812.0
LL-I-10695393,0,360.0,0.0,1000.0,2148.21,12,0,3,1,1,0,23.0,716.0
LL-I-18092929,0,645.0,0.0,500.0,1583.47,29,4,25,1,1,0,1.0,654.0
LL-I-11526424,0,590.0,0.0,500.0,1389.75,38,0,10,1,1,0,45.0,722.0
LL-I-11011570,0,325.0,0.0,1500.0,3105.07,34,7,0,1,1,0,5.0,854.0
LL-I-10064951,0,324.0,1.0,300.0,600.18,12,6,0,1,1,0,16.0,684.0
LL-I-12246342,4,590.0,0.0,400.0,1279.61,9,0,3,1,1,0,9.0,610.0
LL-I-10231534,0,650.0,0.0,350.0,1123.95,27,0,10,1,1,0,8.0,507.0
LL-I-02922734,0,360.0,0.0,500.0,995.96,12,0,10,1,1,0,0.0,615.0
LL-I-18249130,0,590.0,0.0,500.0,1621.47,27,4,10,1,1,0,0.0,808.0
LL-I-17861139,2,360.0,0.0,400.0,895.45,12,0,3,1,1,0,7.0,710.0
LL-I-10185590,3,680.0,0.0,500.0,1592.18,34,7,0,1,1,0,6.0,801.0
LL-I-18564236,0,590.0,0.0,500.0,1519.96,19,4,40,1,1,0,0.0,674.0
LL-I-04049372,0,360.0,0.0,300.0,603.34,12,4,25,1,1,0,23.0,768.0
LL-I-04166317,0,590.0,0.0,400.0,1123.75,27,0,6,1,1,0,20.0,489.0
LL-I-14921436,0,645.0,0.0,400.0,1228.5,29,0,3,1,1,0,0.0,648.0
LL-I-04995417,0,601.0,0.0,600.0,1616.2,21,0,10,1,1,0,2.0,622.0
LL-I-16977791,0,360.0,0.0,800.0,1764.47,12,4,25,1,1,0,0.0,907.0
LL-I-12548732,0,590.0,0.0,600.0,1774.13,24,0,3,3,1,0,0.0,730.0
LL-I-12080529,0,390.0,1.0,750.0,1644.08,34,6,0,1,1,0,285.0,925.0
LL-I-07343160,0,590.0,1.0,300.0,917.83,33,6,0,1,1,0,399.0,581.0
LL-I-04259597,0,590.0,0.0,600.0,1687.0,13,6,0,1,1,0,17.0,794.0
LL-I-12387035,4,590.0,0.0,500.0,1583.26,29,4,6,1,1,0,0.0,806.0
LL-I-12471059,0,590.0,0.0,800.0,2597.81,2,0,3,1,1,0,0.0,825.0
LL-I-12968223,0,645.0,0.0,400.0,1397.69,5,0,3,1,1,0,2.0,755.0
LL-I-10856014,4,360.0,0.0,1000.0,2234.35,12,4,40,1,1,0,0.0,812.0
LL-I-17355211,0,590.0,0.0,600.0,1737.4,27,4,40,1,1,0,0.0,684.0
LL-I-05628659,4,590.0,0.0,700.0,2126.87,13,4,40,1,1,0,21.0,804.0
LL-I-17324746,4,590.0,0.0,500.0,1588.97,27,4,40,1,1,0,0.0,672.0
LL-I-17563859,0,360.0,0.0,900.0,1984.91,12,4,40,1,1,0,0.0,710.0
LL-I-17653101,0,404.1,2.0,1000.0,2403.38,2,6,0,1,1,0,115.0,835.0
LL-I-12538750,4,590.0,0.0,450.0,1439.04,7,0,3,1,1,0,1.0,767.0
LL-I-05254251,0,590.0,0.0,500.0,1346.1,13,4,25,3,1,0,14.0,874.0
LL-I-17226194,4,590.0,0.0,1000.0,3113.96,33,6,0,1,1,0,194.0,753.0
LL-I-14715930,3,645.0,0.0,700.0,2142.57,9,4,25,1,1,0,0.0,645.0
LL-I-01031270,0,590.0,0.0,300.0,917.83,34,0,6,1,1,0,55.0,443.0
LL-I-18362203,4,681.0,0.0,350.0,1248.88,27,0,3,3,1,0,0.0,769.0
LL-I-18484815,0,680.0,0.0,600.0,2139.59,34,4,40,1,1,0,2.0,532.0
LL-I-15399739,0,645.0,0.0,500.0,1583.47,24,4,25,1,1,0,0.0,870.0
LL-I-17678704,0,359.0,0.0,1250.0,2466.04,36,4,25,1,1,0,0.0,890.0
LL-I-17219071,2,681.0,0.0,300.0,862.41,27,4,25,1,1,0,4.0,726.0
LL-I-08647347,4,590.0,0.0,500.0,1580.99,27,0,3,1,1,0,2.0,624.0
LL-I-16358294,0,490.0,0.0,600.0,1585.14,19,6,0,1,1,0,13.0,612.0
LL-I-08415819,4,510.85,1.0,850.0,2423.28,31,6,0,1,1,0,9.0,456.0
LL-I-08010071,4,650.0,0.0,350.0,1137.96,17,6,0,3,1,0,20.0,709.0
LL-I-13505776,0,645.0,0.0,350.0,1223.15,1,4,10,1,1,0,0.0,545.0
LL-I-12591172,0,645.0,0.0,900.0,3128.66,29,0,3,1,1,0,19.0,632.0
LL-I-10360450,4,360.0,0.0,325.0,719.91,12,0,3,1,1,0,1.0,453.0
LL-I-15168085,4,645.0,0.0,300.0,1034.38,20,4,25,3,1,0,0.0,711.0
LL-I-02608703,4,590.0,0.0,350.0,998.6,19,0,3,1,1,0,22.0,497.0
LL-I-13352447,3,645.0,0.0,1000.0,3195.78,5,4,25,1,1,0,0.0,850.0
LL-I-12420520,3,360.0,0.0,500.0,1056.38,12,0,3,1,1,0,0.0,790.0
LL-I-12476365,0,360.0,0.0,300.0,683.86,12,4,25,1,1,0,6.0,837.0
LL-I-08882149,2,360.0,0.0,300.0,580.77,12,6,0,1,1,0,26.0,735.0
LL-I-16040152,0,645.0,0.0,800.0,2809.52,35,4,25,1,1,0,0.0,644.0
LL-I-09778024,0,360.0,0.0,800.0,1703.21,12,0,6,1,1,0,100.0,792.0
LL-I-05886363,0,360.0,0.0,600.0,1215.53,12,4,75,1,1,0,76.0,807.0
LL-I-09766611,0,324.0,1.0,1500.0,3099.29,12,6,0,1,1,0,44.0,807.0
LL-I-14225538,4,251.0,0.0,2600.0,6855.66,3,7,0,1,1,0,121.0,749.0
LL-I-13213339,0,645.0,0.0,900.0,3067.76,24,6,0,1,1,0,14.0,753.0
LL-I-10181485,0,199.0,0.0,3000.0,6550.99,3,7,0,1,1,0,15.0,905.0
LL-I-14353063,0,645.0,0.0,300.0,921.37,18,4,25,1,1,0,0.0,813.0
LL-I-09660117,0,650.0,0.0,350.0,1073.56,33,0,6,1,1,0,6.0,669.0
LL-I-01635585,0,390.0,0.0,900.0,2061.53,34,4,170,1,1,0,25.0,872.0
LL-I-10370840,0,590.0,0.0,800.0,1924.81,38,4,40,1,1,0,40.0,870.0
LL-I-00912937,0,550.0,0.0,400.0,1083.83,27,4,170,1,1,0,77.0,
LL-I-17725779,4,600.0,0.0,800.0,2549.23,31,4,25,1,1,0,0.0,534.0
LL-I-12885740,3,645.0,0.0,375.0,1210.59,7,4,6,3,1,0,24.0,686.0
LL-I-16518996,3,360.0,0.0,800.0,1723.34,12,4,25,1,1,0,0.0,700.0
LL-I-17043052,0,680.0,0.0,500.0,1677.3,34,0,3,1,1,0,18.0,641.0
LL-I-07912051,2,625.0,0.0,350.0,980.22,27,0,3,1,1,0,2.0,694.0
LL-I-12599576,0,590.0,0.0,400.0,1108.45,27,0,3,3,1,0,20.0,588.0
LL-I-03500194,0,360.0,0.0,325.0,694.59,12,0,3,1,1,0,0.0,544.0
LL-I-16757940,0,180.2,0.0,500.0,784.57,4,4,25,1,1,0,0.0,835.0
LL-I-12436782,0,490.0,0.0,1000.0,2611.04,19,4,100,1,1,0,0.0,838.0
LL-I-18207230,3,645.0,0.0,350.0,1224.81,25,4,10,1,1,0,0.0,693.0
LL-I-10008826,0,199.0,0.0,3000.0,6752.53,3,7,0,1,1,0,4.0,796.0
LL-I-15312907,2,590.0,0.0,600.0,1606.66,17,4,25,1,1,0,61.0,846.0
LL-I-17872896,0,360.0,0.0,600.0,1288.87,12,4,40,1,1,0,195.0,611.0
LL-I-14376125,4,625.0,0.0,300.0,990.03,17,4,25,1,1,0,2.0,714.0
LL-I-13013068,0,645.0,0.0,500.0,1583.47,7,0,10,1,1,0,7.0,561.0
LL-I-10235821,0,360.0,0.0,350.0,785.31,12,0,3,1,1,0,4.0,533.0
LL-I-16607240,0,590.0,0.0,350.0,1121.99,27,4,25,3,1,0,0.0,552.0
LL-I-17846165,0,645.0,0.0,400.0,1228.5,29,4,25,1,1,0,0.0,670.0
LL-I-12226911,4,590.0,0.0,400.0,1279.61,28,0,3,3,1,0,20.0,446.0
LL-I-12266427,4,590.0,0.0,400.0,1245.25,27,0,3,1,1,0,25.0,526.0
LL-I-03702543,0,590.0,1.0,750.0,2303.4,27,4,200,1,1,0,196.0,567.0
LL-I-08967896,0,590.0,0.0,500.0,1489.13,33,0,3,1,1,0,47.0,718.0
LL-I-16337205,4,360.0,0.0,600.0,1341.25,12,4,25,1,1,0,0.0,886.0
LL-I-09399858,0,360.0,0.0,800.0,1794.93,12,4,40,1,1,0,16.0,790.0
LL-I-12284449,0,516.25,3.0,600.0,1596.75,27,6,0,1,1,0,6.0,817.0
LL-I-07060594,0,449.99,0.0,400.0,698.3,38,0,3,1,1,0,0.0,508.0
LL-I-13386064,0,645.0,0.0,600.0,1958.2,16,4,6,1,1,0,44.0,776.0
LL-I-11120079,4,590.0,0.0,400.0,619.57,38,0,6,1,1,0,143.0,733.0
LL-I-12923111,0,590.0,0.0,1000.0,2978.4,33,4,25,1,1,0,0.0,921.0
LL-I-10226685,0,680.0,0.0,350.0,1192.25,34,7,0,1,1,0,31.0,796.0
LL-I-12831598,0,251.0,0.0,2600.0,6808.44,3,7,0,3,1,0,149.0,690.0
LL-I-18143413,0,159.0,1.0,2600.0,8084.08,3,6,0,1,1,0,0.0,559.0
LL-I-11601777,4,590.0,0.0,800.0,2544.22,3,0,3,1,1,0,4.0,559.0
LL-I-13050620,0,645.0,0.0,700.0,2183.54,10,0,3,3,1,0,0.0,649.0
LL-I-11822111,0,590.0,0.0,500.0,1455.53,32,4,40,3,1,0,10.0,860.0
LL-I-15159741,0,645.0,0.0,600.0,1929.34,35,4,25,1,1,0,0.0,597.0
LL-I-13391483,0,645.0,0.0,1000.0,3264.01,16,4,6,1,1,0,0.0,809.0
LL-I-12728939,4,590.0,0.0,375.0,1168.11,17,0,3,1,1,0,0.0,627.0
LL-I-17173090,0,360.0,0.0,300.0,673.1,12,4,10,3,1,0,1.0,582.0
LL-I-14996546,0,645.0,0.0,350.0,1074.88,1,0,3,1,1,0,0.0,567.0
LL-I-18020934,0,645.0,0.0,900.0,2894.27,24,4,40,1,1,0,0.0,733.0
LL-I-06169507,1,590.0,1.0,500.0,1329.56,27,4,200,1,1,0,211.0,883.0
LL-I-12385253,4,590.0,0.0,400.0,1279.61,24,0,3,1,1,0,0.0,775.0
LL-I-09765775,4,501.5,1.0,600.0,1659.23,27,6,0,1,1,0,4.0,515.0
LL-I-10020704,3,590.0,1.0,700.0,2040.51,27,6,0,1,1,0,189.0,807.0
LL-I-13510784,3,645.0,0.0,350.0,1098.24,15,4,10,3,1,0,1.0,698.0
LL-I-12777678,0,645.0,0.0,400.0,1397.69,29,0,3,1,1,0,1.0,750.0
LL-I-08387993,0,650.0,0.0,350.0,1231.05,33,0,3,1,1,0,1.0,670.0
LL-I-08798679,0,360.0,0.0,300.0,638.8,12,0,3,1,1,0,0.0,499.0
LL-I-10998854,2,199.0,0.0,3000.0,6516.57,3,7,0,1,1,0,39.0,841.0
LL-I-10994778,0,590.0,0.0,350.0,776.73,38,0,10,1,1,0,16.0,564.0
LL-I-06005845,4,590.0,0.0,400.0,1202.35,13,0,10,1,1,0,123.0,489.0
LL-I-17270095,0,680.0,0.0,600.0,2076.21,34,4,40,0,1,0,4.0,624.0
LL-I-12553955,0,360.0,0.0,1000.0,2109.99,12,4,60,3,1,0,1.0,831.0
LL-I-17925855,0,360.0,0.0,350.0,725.0,12,4,40,1,1,0,0.0,591.0
LL-I-12823472,4,625.0,0.0,350.0,1172.66,13,0,3,1,1,0,63.0,614.0
LL-I-13055187,0,645.0,0.0,500.0,1583.47,25,4,6,3,1,0,1.0,659.0
LL-I-16425419,2,359.0,0.0,1500.0,2702.46,36,4,25,1,1,0,0.0,790.0
LL-I-08681019,0,601.0,1.0,601.0,1957.07,31,6,0,1,1,0,1.0,725.0
LL-I-06174518,0,601.0,0.0,600.0,1664.58,31,0,10,1,1,0,0.0,725.0
LL-I-05339752,4,490.0,0.0,700.0,1826.44,19,4,40,1,1,0,21.0,801.0
LL-I-09052439,4,525.0,0.0,600.0,1689.32,32,4,10,1,1,0,24.0,696.0
LL-I-12958763,4,490.0,0.0,500.0,1380.97,19,0,3,1,1,0,0.0,637.0
LL-I-12423835,0,360.0,0.0,500.0,1131.48,12,0,6,3,1,0,1.0,669.0
LL-I-14134196,4,645.0,0.0,500.0,1689.87,15,4,10,1,1,0,0.0,483.0
LL-I-12889354,3,645.0,0.0,400.0,1386.26,2,4,10,1,1,0,0.0,772.0
LL-I-18116667,0,360.0,0.0,400.0,874.6,12,4,40,1,1,0,0.0,713.0
LL-I-09306520,0,449.0,0.0,350.0,598.25,38,0,3,1,1,0,19.0,657.0
LL-I-12482662,4,590.0,0.0,600.0,1928.58,38,4,25,1,1,0,0.0,774.0
LL-I-06566494,4,360.0,0.0,500.0,1061.21,12,4,25,3,1,0,16.0,832.0
LL-I-12990131,0,645.0,0.0,1000.0,3167.02,15,4,10,1,1,0,206.0,820.0
LL-I-10411052,0,590.0,0.0,400.0,962.37,38,4,40,1,1,0,2.0,777.0
